Ticker,Nama,Grup,Sektor,Syariah,Status,Skor,Flag,Harga,PER,PBV,PERvsSektor,PBVvsSektor,ROE%,LabaYoY%,OmzetYoY%,Dividen%,DER,MarketCap(T),Vol20(jt),Nilai(M),VolSpike,RSI14,MA50,MA200,MarginKotor%,MarginOperasi%,MarginBersih%,ROA%,UtangBersih/EBITDA,CurrentRatio,QuickRatio,InterestCoverage,EV/EBITDA,OCF/Laba,FCFYield%,Payout%,Capex/OCF,SkorValuasi,SkorProfitabilitas,SkorKesehatan,SkorPertumbuhan,SkorArusKas,OmzetCAGR3%,LabaCAGR3%,TahunLabaNaik,SahamYoY%,EPS,BVPS,DPS,Saham,Omzet,LabaBersih,EBITDA,EBIT,TotalUtang,Kas,UtangBersih,TotalAset,Ekuitas,OCF,Capex,FCF,Periode,Basis,MataUang
BMRI,Bank Mandiri (Persero) Tbk,LQ45,Financial Services,Tidak,JUAL,72,,4070,6.1,1.33,0.46,1.49,23.11,13.9,-5.3,11.72,0.79,378.4,141.73,605.1,1.28,39.3,4201,4261.0,,,45.01,2.49,,,,,,0.1,-0.1,71.47,1.06,72,77,,60,83,6.6,11.0,3.0,-0.39,669.5596,3061.0218,476.96,92973333332.0,138319198000000.0,62251187000000.0,,,225867427000000.0,270161458000000.0,-44294031000000.0,2527568193000000.0,284593401000000.0,6171549000000.0,-6549172000000.0,-377623000000.0,2026-06-30,TTM-gabungan,IDR
ELSA,Elnusa Tbk,,Energy,Ya,BOW,84,,685,6.1,0.92,0.26,0.49,15.54,31.3,6.5,6.47,0.08,5.0,21.52,15.5,0.49,43.0,699,631.0,9.55,6.0,5.4,7.28,-2.33,1.45,1.36,21.24,2.44,2.2,24.27,39.58,0.32,97,68,93,74,91,5.6,23.9,3.0,0.0,111.8901,743.169,44.29,7298500000.0,15119072000000.0,816630000000.0,1049287000000.0,1042859000000.0,442210000000.0,2885629000000.0,-2443419000000.0,11401182000000.0,5424019000000.0,1796043000000.0,-582513000000.0,1213530000000.0,2026-06-30,TTM-gabungan,IDR
MAHA,Mandiri Herindo Adiperkasa T,,Industrials,Ya,JUAL,83,,141,6.2,1.26,0.58,0.6,20.16,399.9,44.6,8.51,0.3,2.3,15.84,2.3,0.86,40.3,145,143.0,20.98,16.5,11.12,13.23,0.53,1.67,1.56,10.71,4.77,1.81,21.3,52.98,0.19,93,84,86,64,90,21.2,-21.5,1.0,-0.04,22.6752,111.8723,12.0,16394970000.0,3342606831000.0,371759537000.0,544750586000.0,534728379000.0,558743482000.0,270881380000.0,287862102000.0,2840478359000.0,1834142352000.0,672866965000.0,-125786181000.0,492457060000.0,2026-06-30,TTM-gabungan,IDR
BBNI,Bank Negara Indonesia  (Pers,LQ45,Financial Services,Tidak,JUAL,68,,3520,6.3,0.8,0.48,0.9,12.47,-5.3,16.9,9.93,0.48,131.0,40.23,152.7,0.56,35.7,3667,3792.0,,,33.64,1.59,,,,,,0.95,12.76,62.96,0.18,85,58,,51,84,0.8,3.1,2.0,-0.1,556.2279,4402.6316,349.41,37219456816.0,61543195000000.0,20702500000000.0,,,79320148000000.0,177448704000000.0,-98128556000000.0,1461001157000000.0,163863555000000.0,19678040000000.0,-3462659000000.0,16723596000000.0,2026-06-30,TTM-gabungan,IDR
SPTO,Surya Pertiwi Tbk.,,Consumer Cyclical,Ya,TIPIS,80,,605,6.3,0.95,0.57,0.54,15.11,2.1,4.4,11.57,0.12,1.6,0.63,0.4,0.79,47.6,605,592.0,28.51,11.96,9.11,7.57,0.15,1.99,1.17,21.28,4.32,1.49,18.72,73.39,0.16,94,74,92,54,87,3.5,9.4,2.0,0.0,95.3895,635.0077,70.0,2700000000.0,2827568212740.0,257551605977.0,392511462848.0,362778860437.0,200799096147.0,213260340965.0,60715026094.0,3363145425699.0,1714520918189.0,383612222381.0,-62413807414.0,305797681634.0,2026-06-30,TTM-gabungan,IDR
SCCO,Supreme Cable Manufacturing ,,Industrials,Ya,TIPIS,70,,2590,6.3,0.37,0.59,0.18,5.99,21.5,-1.3,3.86,,2.1,0.3,0.9,0.11,51.9,2421,2307.0,8.86,5.05,4.48,5.59,,6.56,4.6,,,0.64,8.94,24.45,0.12,91,41,,75,82,10.7,43.3,3.0,0.0,408.3592,6975.638,100.0,822333600.0,7492755169785.0,335807525629.0,382648121226.0,378268408877.0,,1164324099773.0,,6215057697721.0,5736301540807.0,215919058567.0,-25437768794.0,190481289773.0,2026-06-30,TTM-gabungan,IDR
DRMA,Dharma Polimetal Tbk.,,Consumer Cyclical,Ya,TIPIS,83,,950,6.4,1.64,0.57,0.93,26.75,-3.2,10.2,7.37,0.13,4.5,0.88,0.9,0.31,37.7,973,962.0,18.03,12.34,11.0,16.41,0.04,1.84,1.29,34.83,4.8,1.26,12.56,47.3,0.36,86,83,92,63,90,15.0,18.3,2.0,0.0,147.7725,579.9845,70.0,4705882300.0,6323088493470.0,695400197239.0,938685350274.0,912017651027.0,362465292848.0,539468498050.0,34632512016.0,4426846216351.0,2729338967881.0,877576118660.0,-315993816576.0,561582302084.0,2026-06-30,TTM-gabungan,IDR
BIRD,Blue Bird Tbk.,,Industrials,Ya,BOW,75,FCF-,1585,6.4,0.65,0.6,0.31,10.21,-0.2,16.7,10.47,0.36,4.0,0.69,1.1,0.62,38.0,1618,1530.0,30.73,11.32,10.34,6.59,0.85,1.14,1.13,7.56,4.97,2.23,-9.81,66.94,1.28,95,69,76,72,46,16.7,21.1,3.0,0.0,248.1719,2443.3896,166.0,2502100000.0,6006504000000.0,620951000000.0,962164000000.0,925550000000.0,2181901000000.0,1358091000000.0,815088000000.0,10085667000000.0,6113605000000.0,1386968000000.0,-1775827000000.0,-388859000000.0,2026-06-30,TTM-gabungan,IDR
ASII,Astra International Tbk,LQ45,Industrials,Tidak,JUAL,74,,4770,6.4,0.83,0.6,0.4,13.2,-3.6,-4.9,8.18,0.52,190.4,45.35,221.1,0.48,43.3,4913,5591.0,21.69,10.65,9.35,5.9,1.56,1.19,0.95,12.32,5.72,1.27,12.55,52.7,0.37,94,68,74,45,93,2.4,4.2,2.0,-1.39,746.1662,5763.2176,390.0,39920061040.0,318448000000000.0,29787000000000.0,45726000000000.0,45726000000000.0,119198000000000.0,46150000000000.0,71111000000000.0,514517000000000.0,230068000000000.0,37806000000000.0,-13909000000000.0,23897000000000.0,2026-06-30,TTM-gabungan,IDR
BNGA,Bank CIMB Niaga Tbk.,,Financial Services,Tidak,HOLD,71,,1730,6.4,0.74,0.48,0.83,12.23,4.3,11.0,9.35,0.19,43.5,3.52,6.1,0.67,53.8,1682,1647.0,,,34.61,1.88,,,,,,-1.31,-22.6,59.31,,87,58,,61,84,1.0,10.9,3.0,0.02,271.9174,2340.3237,161.77,25142043843.0,19751684000000.0,6836560000000.0,,,11454305000000.0,17719257000000.0,-6264952000000.0,368218954000000.0,58840521000000.0,-8977240000000.0,-853080000000.0,-9830320000000.0,2026-03-31,TTM-gabungan,IDR
INDF,Indofood Sukses Makmur Tbk,LQ45/Salim,Consumer Defensive,Ya,BOW,75,laba-30%,6950,6.4,0.8,0.65,0.4,13.27,-35.2,0.3,4.17,1.04,61.0,6.06,43.8,0.69,37.3,7167,6615.0,33.09,19.07,7.41,4.35,1.07,2.03,1.59,5.54,3.69,2.1,25.88,26.61,0.22,91,72,73,52,87,3.7,18.9,3.0,0.0,1089.9976,8730.9514,290.0,8780426500.0,129175490000000.0,9570644000000.0,23341801000000.0,22627674000000.0,79417117000000.0,54125470000000.0,25033048000000.0,231245059000000.0,76661477000000.0,20143401000000.0,-4351748000000.0,15791653000000.0,2026-06-30,TTM-gabungan,IDR
PBID,Panca Budi Idaman Tbk.,,Consumer Cyclical,Ya,TIPIS,84,,530,6.4,1.35,0.57,0.77,20.55,179.4,43.0,10.0,0.07,4.0,0.9,0.5,0.86,55.8,523,475.0,21.85,13.51,10.72,17.04,0.02,3.79,1.41,56.06,4.68,0.95,13.16,64.37,0.1,90,78,96,73,86,1.1,4.3,2.0,0.0,82.3387,393.7758,53.0,7500000000.0,5762894648000.0,617540535000.0,853358805000.0,822875279000.0,209911231000.0,183643970000.0,17117465000.0,3686511847000.0,2953318454000.0,583985809000.0,-60925447000.0,523060362000.0,2026-06-30,TTM-gabungan,IDR
BSDE,Bumi Serpong Damai Tbk,,Real Estate,Ya,JUAL,56,"OCF-,FCF-",570,6.4,0.27,0.6,0.3,4.34,6.7,-11.8,0.0,0.42,11.9,31.91,19.7,0.59,34.1,609,741.0,64.83,28.4,16.83,2.38,2.63,3.56,1.45,2.37,5.7,-0.7,-12.8,0.0,,85,35,70,42,37,7.7,1.5,1.0,0.0,89.7021,2143.0898,,20913395112.0,11149348949010.0,1875975340821.0,3878533945128.0,3790657553523.0,18691113561104.0,8457918412228.0,10184084186108.0,81942880583837.0,44819283644651.0,-1307120350520.0,-219081733672.0,-1526202084192.0,2026-06-30,TTM-gabungan,IDR
WINS,Wintermar Offshore Marine Tb,,Industrials,Ya,HOLD,85,,570,6.6,0.82,0.61,0.39,13.1,116.3,50.2,1.56,0.4,2.5,3.21,1.9,0.56,51.5,539,515.0,46.15,36.09,22.97,6.94,0.77,3.77,3.67,17.83,4.51,2.25,4.81,8.52,0.86,87,82,92,92,62,10.1,162.3,2.0,1.02,86.1323,691.2991,8.9,4469785110.0,1675764939840.0,384992666400.0,680641734720.0,676144103520.0,1224946716000.0,700939283520.0,524007432480.0,6677189282400.0,3089958326400.0,866259575520.0,-743589444000.0,122670131520.0,2026-06-30,TTM-gabungan,USD
CPIN,Charoen Pokphand Indonesia T,LQ45,Consumer Defensive,Ya,JUAL,77,,3020,6.6,1.42,0.67,0.71,22.34,-26.5,10.0,5.96,0.28,49.5,62.3,193.1,0.35,42.2,3127,3751.0,19.01,13.12,9.67,15.5,0.38,2.68,0.77,23.98,4.99,0.72,6.75,39.65,0.38,87,72,88,57,84,7.5,24.4,2.0,0.0,454.4337,2128.1364,180.0,16398000000.0,77061799000000.0,7451803000000.0,10742932000000.0,10441748000000.0,9848829000000.0,5368132000000.0,4070467000000.0,52380933000000.0,34897180000000.0,5366489000000.0,-2025137000000.0,3341352000000.0,2026-06-30,TTM-gabungan,IDR
TUGU,Asuransi Tugu Pratama Indone,,Financial Services,Tidak,HOLD,73,,1540,6.6,0.6,0.5,0.67,8.7,94.8,-117.5,6.49,0.08,5.5,3.67,5.6,0.4,60.5,1342,1191.0,,,29.99,2.69,,,,22.27,,0.94,8.52,38.61,0.41,91,52,,71,84,17.7,27.0,2.0,0.0,234.5083,2582.3249,99.99,3555575600.0,2780646175000.0,833811855000.0,,1091679904000.0,707624517000.0,389680741000.0,307641587000.0,29487507699000.0,9181651262000.0,787438898000.0,-320742029000.0,466696869000.0,2026-06-30,TTM,IDR
SMDR,Samudera Indonesia  Tbk,,Industrials,Ya,HOLD,69,,402,6.7,0.66,0.62,0.32,10.12,62.3,20.0,2.99,0.95,6.6,36.43,13.8,0.39,77.7,329,329.0,17.71,10.8,6.55,3.94,1.29,2.31,2.29,3.74,4.32,2.93,15.77,22.73,0.64,90,63,71,44,82,-11.4,-37.5,1.0,0.0,59.9423,605.957,12.0,16375600000.0,14996157258240.0,981591328320.0,2174152311360.0,2131122530880.0,9377580534720.0,6573056275200.0,2804524259520.0,26319924644640.0,9922909752960.0,2878481108640.0,-1840366005120.0,1038115103520.0,2026-06-30,TTM,USD
AUTO,Astra Otoparts Tbk,,Consumer Cyclical,Ya,HOLD,80,,3340,6.7,1.01,0.6,0.57,15.66,17.2,14.3,6.86,0.04,16.1,3.92,13.2,0.41,62.6,3032,2635.0,16.64,6.25,11.42,10.53,-1.2,2.03,1.5,87.77,4.02,0.67,6.51,45.71,0.35,92,62,96,70,85,2.3,18.5,3.0,0.0,501.5815,3317.761,229.0,4819733000.0,21176143000000.0,2417489000000.0,3082629000000.0,2897524000000.0,590363000000.0,4296374000000.0,-3706011000000.0,23881905000000.0,15990722000000.0,1612079000000.0,-564257000000.0,1047822000000.0,2026-06-30,TTM-gabungan,IDR
APLN,Agung Podomoro Land Tbk.,,Real Estate,Ya,JUAL,61,,122,6.8,0.24,0.64,0.27,3.55,30.8,-7.0,0.0,0.44,2.8,23.23,3.0,0.44,39.1,131,139.0,37.31,18.95,7.34,1.63,3.0,1.97,0.74,2.83,5.06,3.6,52.03,0.0,0.02,84,60,64,25,71,-25.6,-61.6,0.0,0.0,17.9015,516.5313,,22699326779.0,5537710395000.0,406351026000.0,1340894355000.0,1305441580000.0,5143056326000.0,1126866889000.0,4016189437000.0,24154525395000.0,11724913828000.0,1463132670000.0,-22165795000.0,1440966875000.0,2026-06-30,TTM,IDR
NOBU,Bank Nationalnobu Tbk.,,Financial Services,Tidak,BUY,72,,530,6.8,0.89,0.52,1.0,14.07,50.4,30.4,0.0,0.0,4.0,5.15,2.8,1.76,52.9,498,511.0,,,31.76,1.48,,,,,,5.47,69.11,0.0,0.15,71,62,,93,59,30.6,66.7,3.0,0.0,78.5185,594.8451,,7478443899.0,1849079000000.0,587196000000.0,,,10193000000.0,4100277000000.0,-4090084000000.0,43160198000000.0,4448516000000.0,3212247000000.0,-472968000000.0,2739279000000.0,2026-06-30,TTM,IDR
ERAA,Erajaya Swasembada Tbk.,,Consumer Cyclical,Ya,HOLD,73,,610,6.8,1.01,0.61,0.57,15.82,63.0,29.0,4.1,0.84,9.5,159.97,93.3,0.24,66.1,490,398.0,10.87,2.09,1.67,4.89,1.13,1.26,0.4,4.41,3.37,4.96,62.39,0.0,0.15,90,59,62,75,79,15.7,5.7,2.0,-0.89,90.2487,606.0471,25.0,15642296878.0,84456070239000.0,1411697210000.0,4271014760000.0,2767411601000.0,7980815824000.0,1312396735000.0,4845553666000.0,29348807617000.0,9479968966000.0,7000281261000.0,-1047262921000.0,5953018340000.0,2026-06-30,TTM-gabungan,IDR
AADI,Adaro Andalan Indonesia Tbk.,,Energy,Ya,HOLD,72,,11150,6.9,1.41,0.3,0.75,21.85,,,8.98,0.24,86.8,12.25,142.5,0.21,50.2,10178,8775.0,24.46,19.43,14.76,12.01,-0.07,2.1,1.93,26.56,4.71,0.82,5.16,35.6,0.56,92,79,94,12,78,-14.0,-31.3,1.0,0.0,1613.0008,7924.4183,1001.4,7786891760.0,85070719680000.0,12560262720000.0,18174038880000.0,18150169440000.0,14926036800000.0,16240294560000.0,-1314257760000.0,102662390400000.0,61706587200000.0,10263077760000.0,-5781412800000.0,4481664960000.0,2026-03-31,TTM-gabungan,USD
MDLA,Medela Potentia Tbk.,,Healthcare,Ya,TIPIS,72,"FCF-,kas<laba",208,7.0,0.95,0.41,0.53,13.72,19.0,17.6,6.06,0.02,2.9,2.4,0.5,0.15,51.5,208,215.0,9.51,3.35,2.65,6.45,-0.27,1.78,1.22,67.97,4.3,0.32,-0.26,42.84,1.06,95,41,93,65,59,8.4,7.9,2.0,0.0,29.6352,219.444,12.6,14012825000.0,15644515000000.0,415273000000.0,638744000000.0,553428000000.0,72075000000.0,242578000000.0,-170503000000.0,6605424000000.0,3075031000000.0,131388000000.0,-139019000000.0,-7631000000.0,2026-06-30,TTM,IDR
TLDN,Teladan Prima Agro Tbk.,,Consumer Defensive,Ya,WSE,83,,585,7.0,2.05,0.71,1.02,30.87,65.3,5.2,14.56,0.21,7.6,1.78,1.1,0.61,44.3,574,592.0,34.0,22.81,19.49,17.68,0.07,1.24,0.5,32.99,5.3,1.1,15.89,64.37,0.01,82,91,83,77,83,14.5,24.5,2.0,0.0,84.1135,285.1419,85.15,12946530200.0,5585973861000.0,1088977379000.0,1446591116000.0,1418808736000.0,787400994000.0,258018162000.0,96219476000.0,6342799138000.0,3691598827000.0,1196076050000.0,7636158000.0,1203712208000.0,2026-06-30,TTM-gabungan,IDR
INTP,Indocement Tunggal Prakarsa ,LQ45,Basic Materials,Ya,JUAL,83,,5150,7.2,0.76,0.63,0.43,10.55,77.7,15.9,9.09,0.12,16.9,1.26,6.7,0.71,44.8,5183,5208.0,32.71,11.18,12.91,7.77,-0.37,1.47,1.09,18.58,4.75,1.57,15.91,66.26,0.27,94,70,91,71,93,2.8,6.9,3.0,-1.98,713.7219,6732.802,468.0,3283724199.0,18149552000000.0,2343666000000.0,3303385000000.0,3008341000000.0,2701245000000.0,3911459000000.0,-1210214000000.0,30231555000000.0,22108665000000.0,3681716000000.0,-990926000000.0,2690790000000.0,2026-06-30,TTM-gabungan,IDR
SMRA,Summarecon Agung Tbk,LQ45,Real Estate,Ya,WSE,62,laba-30%,260,7.2,0.36,0.67,0.4,5.11,-46.2,-18.5,1.92,1.27,4.3,53.25,15.5,0.68,26.1,317,332.0,100.09,80.01,7.06,1.55,3.71,1.09,0.4,2.26,5.28,2.45,30.51,13.87,0.1,87,64,41,40,80,15.3,7.0,2.0,0.0,36.0677,720.4474,5.0,16508568358.0,8437629969000.0,595425686000.0,2746663469000.0,2640674435000.0,15076181413000.0,4838796933000.0,10202614575000.0,41303951908000.0,11893555693000.0,1460340581000.0,-150579162000.0,1309761419000.0,2026-06-30,TTM,IDR
MTDL,Metrodata Electronics Tbk,,Technology,Ya,JUAL,67,"OCF-,FCF-",498,7.3,1.3,0.1,0.63,18.44,0.7,25.2,5.42,0.71,6.1,2.17,1.1,0.33,39.9,510,531.0,8.17,5.35,2.86,6.17,1.28,1.66,0.87,15.84,5.05,-2.06,-28.2,39.71,,93,39,77,69,49,9.0,11.9,3.0,0.0,67.8844,382.3876,27.0,12276884585.0,29132361000000.0,833409000000.0,1620819000000.0,1620819000000.0,3341596000000.0,1269398000000.0,2072198000000.0,15284097000000.0,4694528000000.0,-1713826000000.0,-10520000000.0,-1724346000000.0,2026-06-30,TTM-gabungan,IDR
UNVR,Unilever Indonesia Tbk,LQ45,Consumer Defensive,Ya,JUAL,63,"laba-30%,payout>100",1620,7.3,20.35,0.74,10.12,264.09,-33.0,3.0,14.07,0.18,61.5,20.42,34.5,0.4,36.4,1718,1868.0,46.09,14.0,26.51,49.35,0.16,0.57,0.38,76.92,13.06,0.53,5.52,205.1,0.24,61,78,75,37,63,-8.1,12.5,1.0,-0.44,222.6181,79.5876,228.0,37981233300.0,31893178000000.0,8455310000000.0,4770884000000.0,4558686000000.0,547203000000.0,1736727000000.0,778820000000.0,16454946000000.0,3022835000000.0,4480197000000.0,-1084336000000.0,3395861000000.0,2026-06-30,TTM-gabungan,IDR
GGRM,Gudang Garam Tbk,LQ45,Consumer Defensive,Tidak,BOW,73,,17350,7.4,0.52,0.75,0.26,7.17,46466.0,-8.7,4.61,0.01,33.4,1.14,21.8,0.55,32.4,19190,15787.0,12.98,7.21,5.24,5.57,0.18,3.64,1.09,98.14,4.97,2.71,31.34,34.86,0.14,88,60,94,43,88,-10.5,-17.6,2.0,0.0,2347.547,33264.912,800.0,1924088000.0,86178654000000.0,4516887000000.0,6967555000000.0,6220225000000.0,761931000000.0,8719955000000.0,1235157000000.0,77787029000000.0,64004618000000.0,12227339000000.0,-1766701000000.0,10460638000000.0,2026-06-30,TTM-gabungan,IDR
PNBN,Bank Pan Indonesia Tbk,,Financial Services,Tidak,JUAL,62,,850,7.5,0.38,0.57,0.43,5.13,-9.1,3.5,4.94,0.24,20.5,2.97,2.6,0.37,32.1,897,954.0,,,26.21,1.19,,,,,,3.52,44.4,73.98,0.06,93,41,,40,80,-2.2,-3.3,2.0,-0.04,113.5376,2215.4727,42.0,24071873098.0,10427477000000.0,2733063000000.0,,,12674296000000.0,11213247000000.0,1461049000000.0,229285529000000.0,53330578000000.0,9633965000000.0,-548894000000.0,9085071000000.0,2026-06-30,TTM-gabungan,IDR
BCAP,MNC Kapital Indonesia Tbk.,,Financial Services,Tidak,TIPIS,61,bunga<1.5,50,7.5,0.47,0.57,0.53,5.94,27.0,7.8,0.0,0.81,2.1,0.11,0.0,0.01,45.6,50,53.0,61.12,46.55,7.35,0.95,0.75,2.63,2.63,1.27,2.01,5.64,-6.29,0.0,0.03,83,32,,72,59,11.4,23.4,2.0,0.0,6.7071,106.4605,,42618850927.0,3891715000000.0,285850000000.0,1693475000000.0,1635379000000.0,3677778000000.0,2409295000000.0,1268483000000.0,30316862000000.0,4537224000000.0,1612472000000.0,-46764000000.0,-134002000000.0,2026-06-30,TTM,IDR
MSTI,Mastersystem Infotama Tbk.,,Technology,Ya,HOLD,80,,1355,7.6,1.96,0.11,0.95,25.09,-14.3,-15.6,17.71,0.05,4.3,1.65,2.3,0.39,51.5,1340,1286.0,17.97,12.18,10.17,17.37,-1.13,3.42,2.51,81.1,4.66,1.13,15.12,68.67,0.02,86,82,99,50,84,15.8,11.2,3.0,0.0,177.6595,691.0077,240.0,3139416200.0,5485756068930.0,557746997487.0,734120756297.0,723792619810.0,99923497110.0,932278996083.0,-832355498973.0,3160161962664.0,2169360617053.0,628296088529.0,14720169200.0,643016257729.0,2026-06-30,TTM-gabungan,IDR
ACES,Aspirasi Hidup Indonesia Tbk,LQ45,Consumer Cyclical,Ya,JUAL,80,,344,7.7,0.93,0.69,0.53,11.8,60.2,2.3,9.31,0.16,5.9,19.22,6.8,0.53,41.6,354,352.0,47.65,7.2,8.6,8.87,-0.11,4.94,2.28,11.96,3.52,1.6,17.6,71.71,0.16,92,69,94,61,88,8.5,0.2,2.0,-0.17,44.7514,371.7251,32.01,17120389700.0,8908461631750.0,766162246072.0,1621458585540.0,1014150493932.0,988865868411.0,1166703195453.0,-177837327042.0,8826928053044.0,6364078418614.0,1228204293854.0,-191704862144.0,1036499431710.0,2026-06-30,TTM-gabungan,IDR
AMAG,Asuransi Multi Artha Guna Tb,,Financial Services,Tidak,TIPIS,68,,388,7.7,0.88,0.58,0.99,12.56,366.9,-8.5,7.73,,1.9,0.1,0.0,0.42,49.1,388,390.0,,,10.78,4.6,,,,,,0.39,13.89,66.87,0.06,80,57,,58,83,30.1,-2.7,1.0,-0.12,50.3889,439.2137,30.0,4945746416.0,2310939847000.0,249210552000.0,,,,724884369000.0,,5687738682000.0,2172239539000.0,96719293000.0,-5353382000.0,266562487000.0,2026-06-30,TTM,IDR
BLES,Superior Prima Sukses Tbk.,,Basic Materials,Ya,BOW,79,,194,7.7,1.38,0.68,0.78,19.21,9153.6,63.5,0.97,0.43,1.7,12.71,2.5,0.58,46.9,193,160.0,33.44,18.61,13.0,11.11,0.92,1.11,0.89,7.27,5.7,1.78,13.05,7.54,0.67,76,84,74,80,77,10.5,8.6,2.0,0.0,25.0765,140.669,1.89,8890206400.0,1715181453068.0,222935434198.0,361176078639.0,330565318808.0,533689446787.0,162205830991.0,333679239736.0,2133306736804.0,1250576310854.0,396491505120.0,-264125516324.0,225071402699.0,2026-06-30,TTM-gabungan,IDR
DGWG,Delta Giri Wacana Tbk.,,Basic Materials,Ya,WSE,67,"FCF-,kas<laba",324,7.9,1.71,0.69,0.97,25.88,,,7.41,1.08,1.9,10.23,3.4,0.92,45.8,318,349.0,25.75,9.94,5.45,7.03,2.39,1.14,0.53,4.51,6.57,0.39,-0.64,32.61,1.13,80,58,54,80,54,35.0,15.4,2.0,0.0,41.1975,189.4334,24.0,5882353000.0,4447580000000.0,242338000000.0,456530000000.0,418972000000.0,1201471000000.0,53846000000.0,1092284000000.0,3987401000000.0,1114314000000.0,95679000000.0,-107854000000.0,-12175000000.0,2026-03-31,TTM-gabungan,IDR
TPMA,Trans Power Marine Tbk.,,Industrials,Ya,TIPIS,62,"FCF-,laba-30%",462,7.9,0.73,0.73,0.35,8.8,-58.6,37.6,9.09,0.93,1.6,1.4,0.7,0.59,42.1,465,525.0,22.62,15.85,9.42,4.33,5.08,0.96,0.88,2.71,9.43,2.54,-28.95,71.08,1.9,87,67,41,57,42,21.8,7.7,2.0,0.0,58.4063,634.6938,42.0,3496480134.0,2167281713280.0,204216592320.0,371315157600.0,361343521440.0,2070218553600.0,176968560960.0,1887177617760.0,4928177822400.0,2219194211040.0,519449399520.0,-987103286400.0,-467653886880.0,2026-06-30,TTM-gabungan,USD
AALI,Astra Agro Lestari Tbk.,,Consumer Defensive,Ya,BOW,80,,7775,8.0,0.62,0.81,0.31,7.97,161.9,10.4,5.89,0.0,15.0,2.3,19.0,1.44,41.1,7625,7231.0,16.67,10.61,6.34,6.38,-1.74,3.33,2.17,68.78,3.31,1.98,18.95,47.18,0.23,89,64,99,65,90,9.5,-5.2,2.0,0.0,970.7972,12468.559,458.0,1924688333.0,29466906000000.0,1868482000000.0,2965405000000.0,2798650000000.0,0.0,5149236000000.0,-5149236000000.0,28854423000000.0,23998090000000.0,3703202000000.0,-866751000000.0,2836451000000.0,2026-06-30,TTM-gabungan,IDR
CASS,Cahaya Aero Services Tbk.,,Industrials,Ya,TIPIS,86,,1840,8.0,2.18,0.74,1.04,32.73,38.8,14.7,0.0,0.08,3.8,0.22,0.4,0.24,47.2,1864,2067.0,29.88,29.04,14.47,16.24,-1.24,3.61,3.54,80.41,2.08,1.99,22.17,0.0,0.11,71,95,99,87,75,23.6,53.4,3.0,0.0,230.7985,844.5291,,2086950000.0,3329044000000.0,481665000000.0,1154153000000.0,1154153000000.0,147720000000.0,1584592000000.0,-1436872000000.0,3185475000000.0,1762490000000.0,957319000000.0,-106016000000.0,851303000000.0,2026-06-30,TTM-gabungan,IDR
TOTO,Surya Toto Indonesia Tbk,,Industrials,Ya,TIPIS,75,laba-30%,240,8.0,0.95,0.74,0.45,12.24,-61.0,-19.7,10.83,0.08,2.5,0.52,0.1,0.37,52.0,238,247.0,25.59,15.47,13.73,9.05,-0.26,6.28,3.08,25.11,5.31,1.03,9.57,88.02,0.26,90,72,98,33,82,4.1,3.9,2.0,0.0,30.0997,253.2802,26.0,10320000000.0,2261906931336.0,310628495615.0,444332697019.0,402864202472.0,204138706728.0,319538640559.0,-115399933831.0,3411741735558.0,2613851626407.0,320489288558.0,-83531588389.0,236957700169.0,2026-03-31,TTM-gabungan,IDR
HRTA,Hartadinata Abadi Tbk.,Logam,Consumer Cyclical,Ya,HOLD,69,,2310,8.0,2.85,0.72,1.62,42.04,34.1,65.2,1.73,1.12,10.6,8.12,18.1,0.91,58.9,2123,2224.0,3.83,3.21,2.1,14.65,1.56,1.69,0.45,6.62,6.74,0.52,4.27,13.85,0.35,64,56,63,94,74,86.0,56.9,3.0,0.0,288.7995,811.1909,40.0,4605262400.0,63303233662381.0,1329997259504.0,2050416067991.0,2010186800309.0,4189281732944.0,983698277704.0,3189473023358.0,11350876052356.0,3735746835279.0,694811034043.0,-240938914845.0,453872119198.0,2026-06-30,TTM,IDR
IPCC,Indonesia Kendaraan Terminal,,Industrials,Tidak,TIPIS,83,,1085,8.0,1.51,0.74,0.72,18.67,-1.4,3.9,10.4,0.36,2.0,0.8,0.9,0.54,31.4,1157,1189.0,42.01,31.55,26.51,12.47,-1.8,3.83,3.83,9.82,3.8,1.49,18.44,83.43,0.02,87,90,93,63,79,8.6,16.6,3.0,0.0,135.2566,718.4661,112.85,1818384820.0,927910580000.0,245948590000.0,352315792000.0,350242223000.0,475727236000.0,1110986539000.0,-635259303000.0,2045844272000.0,1306447831000.0,366779466000.0,-6346572000.0,363752218000.0,2026-06-30,TTM-gabungan,IDR
PGAS,Perusahaan Gas Negara (Perse,LQ45,Utilities,Ya,JUAL,73,payout>100,1440,8.1,0.69,0.31,0.18,8.62,18.9,-4.4,8.72,0.38,34.9,36.58,55.4,0.26,36.2,1512,1700.0,18.17,13.66,6.19,3.86,-0.48,2.01,1.9,11.17,2.92,2.05,15.34,112.1,0.4,99,62,89,39,77,3.7,-12.9,1.0,0.0,178.6122,2073.0017,125.61,24241508196.0,69955154464800.0,4329829480800.0,10279274134080.0,10124931706560.0,19237329618240.0,24152514047040.0,-4915184428800.0,110153446884960.0,50252688439680.0,8871960367680.0,-3517199546400.0,5354760821280.0,2026-03-31,TTM-gabungan,USD
